Timestamp,Date and Time,MAX,MIN,GUESS
1447891200,2015-11-19T00:00:00,4.07149,1.22342,2.51818
1447977600,2015-11-20T00:00:00,4.04136,1.21437,2.49954
1448064000,2015-11-21T00:00:00,4.13929,1.24379,2.56011
1448150400,2015-11-22T00:00:00,4.24851,1.27661,2.62766
1448236800,2015-11-23T00:00:00,4.18825,1.2585,2.59039
1448323200,2015-11-24T00:00:00,4.21412,1.26628,2.60639
1448409600,2015-11-25T00:00:00,4.32741,1.30032,2.67646
1448496000,2015-11-26T00:00:00,4.47397,1.34436,2.7671
1448582400,2015-11-27T00:00:00,4.49489,1.35065,2.78005
1448668800,2015-11-28T00:00:00,4.43178,1.33168,2.74101
1448755200,2015-11-29T00:00:00,4.42948,1.33099,2.73959
1448841600,2015-11-30T00:00:00,4.4508,1.3374,2.75277
1448928000,2015-12-01T00:00:00,4.61718,1.38739,2.85568
1449014400,2015-12-02T00:00:00,4.58807,1.37864,2.83767
1449100800,2015-12-03T00:00:00,4.51319,1.35614,2.79136
1449187200,2015-12-04T00:00:00,4.50071,1.3524,2.78365
1449273600,2015-12-05T00:00:00,4.59223,1.37989,2.84025
1449360000,2015-12-06T00:00:00,4.65462,1.39864,2.87884
1449446400,2015-12-07T00:00:00,4.71388,1.41645,2.91549
1449532800,2015-12-08T00:00:00,4.63463,1.39264,2.86647
1449619200,2015-12-09T00:00:00,4.82401,1.44954,2.9836
1449705600,2015-12-10T00:00:00,5.11183,1.53603,3.16161
1449792000,2015-12-11T00:00:00,5.29632,1.59146,3.27572
1449878400,2015-12-12T00:00:00,5.3531,1.60852,3.31084
1449964800,2015-12-13T00:00:00,5.3118,1.59611,3.28529
1450051200,2015-12-14T00:00:00,5.42491,1.6301,3.35525
1450137600,2015-12-15T00:00:00,5.57874,1.67633,3.4504
1450224000,2015-12-16T00:00:00,5.53802,1.66409,3.42521
1450310400,2015-12-17T00:00:00,5.37062,1.61379,3.32167
1450396800,2015-12-18T00:00:00,5.30275,1.59339,3.27969
1450483200,2015-12-19T00:00:00,5.37564,1.6153,3.32478
1450569600,2015-12-20T00:00:00,5.60481,1.68416,3.46652
1450656000,2015-12-21T00:00:00,5.63164,1.69222,3.48311
1450742400,2015-12-22T00:00:00,5.51207,1.65629,3.40916
1450828800,2015-12-23T00:00:00,5.63389,1.6929,3.4845
1450915200,2015-12-24T00:00:00,5.71092,1.71604,3.53214
1451001600,2015-12-25T00:00:00,5.70324,1.71373,3.52739
1451088000,2015-12-26T00:00:00,5.86893,1.76352,3.62988
1451174400,2015-12-27T00:00:00,6.00791,1.80528,3.71583
1451260800,2015-12-28T00:00:00,6.04532,1.81653,3.73897
1451347200,2015-12-29T00:00:00,6.10412,1.83419,3.77533
1451433600,2015-12-30T00:00:00,6.14688,1.84704,3.80178
1451520000,2015-12-31T00:00:00,6.20608,1.86483,3.83839
1451606400,2016-01-01T00:00:00,6.29197,1.89064,3.89152
1451692800,2016-01-02T00:00:00,6.11181,1.8365,3.78009
1451779200,2016-01-03T00:00:00,5.95483,1.78934,3.683
1451865600,2016-01-04T00:00:00,6.13408,1.8432,3.79387
1451952000,2016-01-05T00:00:00,6.29014,1.89009,3.89039
1452038400,2016-01-06T00:00:00,6.17352,1.85505,3.81826
1452124800,2016-01-07T00:00:00,6.17352,1.85505,3.81826
1452211200,2016-01-08T00:00:00,6.41119,1.92646,3.96525
1452297600,2016-01-09T00:00:00,6.54191,1.96574,4.0461
1452384000,2016-01-10T00:00:00,6.66669,2.00324,4.12328
1452470400,2016-01-11T00:00:00,6.63698,1.99431,4.1049
1452556800,2016-01-12T00:00:00,6.71422,2.01752,4.15268
1452643200,2016-01-13T00:00:00,6.89814,2.07278,4.26643
1452729600,2016-01-14T00:00:00,6.89837,2.07285,4.26657
1452816000,2016-01-15T00:00:00,6.65605,2.00004,4.1167
1452902400,2016-01-16T00:00:00,6.61254,1.98697,4.08979
1452988800,2016-01-17T00:00:00,6.50366,1.95425,4.02245
1453075200,2016-01-18T00:00:00,6.62821,1.99167,4.09948
1453161600,2016-01-19T00:00:00,6.54852,1.96773,4.05019
1453248000,2016-01-20T00:00:00,6.50313,1.95409,4.02212
1453334400,2016-01-21T00:00:00,6.5161,1.95799,4.03014
1453420800,2016-01-22T00:00:00,6.78842,2.03981,4.19857
1453507200,2016-01-23T00:00:00,7.04776,2.11774,4.35897
1453593600,2016-01-24T00:00:00,7.22282,2.17035,4.46724
1453680000,2016-01-25T00:00:00,7.20986,2.16645,4.45922
1453766400,2016-01-26T00:00:00,7.36976,2.2145,4.55812
1453852800,2016-01-27T00:00:00,7.48047,2.24776,4.62659
1453939200,2016-01-28T00:00:00,7.62778,2.29203,4.7177
1454025600,2016-01-29T00:00:00,7.72514,2.32129,4.77792
1454112000,2016-01-30T00:00:00,7.77979,2.33771,4.81172
1454198400,2016-01-31T00:00:00,7.93246,2.38358,4.90615
1454284800,2016-02-01T00:00:00,8.01915,2.40963,4.95976
1454371200,2016-02-02T00:00:00,8.01915,2.40963,4.95976
1454457600,2016-02-03T00:00:00,8.15647,2.45089,5.04469
1454544000,2016-02-04T00:00:00,8.4105,2.52722,5.20181
1454630400,2016-02-05T00:00:00,8.47916,2.54786,5.24427
1454716800,2016-02-06T00:00:00,8.57528,2.57674,5.30372
1454803200,2016-02-07T00:00:00,8.84658,2.65826,5.47152
1454889600,2016-02-08T00:00:00,8.96537,2.69396,5.54499
1454976000,2016-02-09T00:00:00,9.2325,2.77422,5.71021
1455062400,2016-02-10T00:00:00,9.43097,2.83386,5.83296
1455148800,2016-02-11T00:00:00,9.74352,2.92778,6.02627
1455235200,2016-02-12T00:00:00,9.81836,2.95027,6.07256
1455321600,2016-02-13T00:00:00,9.76823,2.9352,6.04155
1455408000,2016-02-14T00:00:00,9.75174,2.93025,6.03135
1455494400,2016-02-15T00:00:00,9.64458,2.89805,5.96507
1455580800,2016-02-16T00:00:00,9.47971,2.84851,5.8631
1455667200,2016-02-17T00:00:00,9.24066,2.77667,5.71525
1455753600,2016-02-18T00:00:00,9.14174,2.74695,5.65407
1455840000,2016-02-19T00:00:00,9.13092,2.7437,5.64738
1455926400,2016-02-20T00:00:00,9.34724,2.8087,5.78117
1456012800,2016-02-21T00:00:00,9.04174,2.7169,5.59222
1456099200,2016-02-22T00:00:00,9.03743,2.71561,5.58956
1456185600,2016-02-23T00:00:00,9.07164,2.72589,5.61071
1456272000,2016-02-24T00:00:00,9.06781,2.72474,5.60835
1456358400,2016-02-25T00:00:00,8.93999,2.68633,5.52929
1456444800,2016-02-26T00:00:00,9.04286,2.71724,5.59292
1456531200,2016-02-27T00:00:00,8.79037,2.64137,5.43675
1456617600,2016-02-28T00:00:00,9.00546,2.706,5.56978
1456704000,2016-02-29T00:00:00,9.05221,2.72005,5.5987
1456790400,2016-03-01T00:00:00,8.98675,2.70038,5.55821
1456876800,2016-03-02T00:00:00,9.3047,2.79592,5.75486
1456963200,2016-03-03T00:00:00,9.19248,2.7622,5.68546
1457049600,2016-03-04T00:00:00,9.21119,2.76782,5.69702
1457136000,2016-03-05T00:00:00,9.47303,2.8465,5.85897
1457222400,2016-03-06T00:00:00,9.33925,2.8063,5.77623
1457308800,2016-03-07T00:00:00,9.48138,2.84901,5.86413
1457395200,2016-03-08T00:00:00,9.49867,2.8542,5.87483
1457481600,2016-03-09T00:00:00,9.52568,2.86232,5.89154
1457568000,2016-03-10T00:00:00,9.74089,2.92699,6.02464
1457654400,2016-03-11T00:00:00,9.79653,2.94371,6.05906
1457740800,2016-03-12T00:00:00,9.62361,2.89175,5.9521
1457827200,2016-03-13T00:00:00,9.55112,2.86996,5.90727
1457913600,2016-03-14T00:00:00,9.51487,2.85907,5.88485
1458000000,2016-03-15T00:00:00,9.67798,2.90808,5.98573
1458086400,2016-03-16T00:00:00,9.72329,2.9217,6.01375
1458172800,2016-03-17T00:00:00,9.48768,2.8509,5.86803
1458259200,2016-03-18T00:00:00,9.31694,2.7996,5.76243
1458345600,2016-03-19T00:00:00,9.28092,2.78877,5.74015
1458432000,2016-03-20T00:00:00,9.52321,2.86158,5.89001
1458518400,2016-03-21T00:00:00,9.34762,2.80881,5.7814
1458604800,2016-03-22T00:00:00,9.38068,2.81875,5.80186
1458691200,2016-03-23T00:00:00,9.26957,2.78536,5.73313
1458777600,2016-03-24T00:00:00,9.47562,2.84728,5.86057
1458864000,2016-03-25T00:00:00,9.54188,2.86719,5.90156
1458950400,2016-03-26T00:00:00,9.65547,2.90132,5.97181
1459036800,2016-03-27T00:00:00,9.67441,2.90701,5.98352
1459123200,2016-03-28T00:00:00,9.82587,2.95252,6.0772
1459209600,2016-03-29T00:00:00,10.0247,3.01225,6.20015
1459296000,2016-03-30T00:00:00,10.1004,3.03501,6.24698
1459382400,2016-03-31T00:00:00,9.85426,2.96105,6.09476
1459468800,2016-04-01T00:00:00,9.78915,2.94149,6.05449
1459555200,2016-04-02T00:00:00,9.82917,2.95351,6.07924
1459641600,2016-04-03T00:00:00,9.78376,2.93987,6.05116
1459728000,2016-04-04T00:00:00,10.0047,3.00627,6.18782
1459814400,2016-04-05T00:00:00,9.81748,2.95,6.07201
1459900800,2016-04-06T00:00:00,9.79163,2.94223,6.05602
1459987200,2016-04-07T00:00:00,10.0017,3.00537,6.18597
1460073600,2016-04-08T00:00:00,10.0399,3.01684,6.20958
1460160000,2016-04-09T00:00:00,10.1544,3.05125,6.28041
1460246400,2016-04-10T00:00:00,10.4121,3.12868,6.43978
1460332800,2016-04-11T00:00:00,10.288,3.0914,6.36305
1460419200,2016-04-12T00:00:00,10.3167,3.1,6.38076
1460505600,2016-04-13T00:00:00,10.3358,3.10574,6.39256
1460592000,2016-04-14T00:00:00,10.6287,3.19376,6.57375
1460678400,2016-04-15T00:00:00,10.765,3.23471,6.65802
1460764800,2016-04-16T00:00:00,10.6804,3.20929,6.6057
1460851200,2016-04-17T00:00:00,10.5835,3.18017,6.54576
1460937600,2016-04-18T00:00:00,10.5221,3.16172,6.5078
1461024000,2016-04-19T00:00:00,10.6045,3.18648,6.55876
1461110400,2016-04-20T00:00:00,10.7924,3.24296,6.67501
1461196800,2016-04-21T00:00:00,10.6494,3.19997,6.58652
1461283200,2016-04-22T00:00:00,10.6289,3.19382,6.57387
1461369600,2016-04-23T00:00:00,10.6391,3.1969,6.5802
1461456000,2016-04-24T00:00:00,10.4245,3.1324,6.44745
1461542400,2016-04-25T00:00:00,10.3428,3.10784,6.39689
1461628800,2016-04-26T00:00:00,10.353,3.11091,6.40321
1461715200,2016-04-27T00:00:00,9.98505,3.00035,6.17565
1461801600,2016-04-28T00:00:00,9.8316,2.95424,6.08074
1461888000,2016-04-29T00:00:00,9.98473,3.00026,6.17545
1461974400,2016-04-30T00:00:00,10.005,3.00635,6.18799
1462060800,2016-05-01T00:00:00,10.2399,3.07693,6.33327
1462147200,2016-05-02T00:00:00,10.5463,3.16901,6.5228
1462233600,2016-05-03T00:00:00,10.5462,3.16896,6.5227
1462320000,2016-05-04T00:00:00,10.9446,3.28867,6.7691
1462406400,2016-05-05T00:00:00,11.149,3.35009,6.89551
1462492800,2016-05-06T00:00:00,11.1898,3.36237,6.92079
1462579200,2016-05-07T00:00:00,11.2307,3.37465,6.94607
1462665600,2016-05-08T00:00:00,11.3125,3.39922,6.99664
1462752000,2016-05-09T00:00:00,11.476,3.44835,7.09776
1462838400,2016-05-10T00:00:00,11.5475,3.46984,7.14201
1462924800,2016-05-11T00:00:00,11.3085,3.39802,6.99417
1463011200,2016-05-12T00:00:00,11.2587,3.38308,6.96341
1463097600,2016-05-13T00:00:00,11.2921,3.39311,6.98407
1463184000,2016-05-14T00:00:00,11.3593,3.41329,7.0256
1463270400,2016-05-15T00:00:00,11.238,3.37685,6.9506
1463356800,2016-05-16T00:00:00,11.0368,3.31638,6.82614
1463443200,2016-05-17T00:00:00,10.9888,3.30198,6.79648
1463529600,2016-05-18T00:00:00,11.2222,3.37209,6.9408
1463616000,2016-05-19T00:00:00,11.0222,3.31199,6.8171
1463702400,2016-05-20T00:00:00,10.9888,3.30198,6.79648
1463788800,2016-05-21T00:00:00,10.9555,3.29196,6.77587
1463875200,2016-05-22T00:00:00,11.4555,3.4422,7.08511
1463961600,2016-05-23T00:00:00,11.8999,3.57575,7.35999
1464048000,2016-05-24T00:00:00,12.0091,3.60856,7.42753
1464134400,2016-05-25T00:00:00,11.8827,3.57056,7.34931
1464220800,2016-05-26T00:00:00,12.1001,3.63589,7.48378
1464307200,2016-05-27T00:00:00,12.0292,3.61458,7.43993
1464393600,2016-05-28T00:00:00,11.9788,3.59943,7.40874
1464480000,2016-05-29T00:00:00,11.6102,3.48868,7.18078
1464566400,2016-05-30T00:00:00,11.2521,3.38109,6.95932
1464652800,2016-05-31T00:00:00,11.0241,3.31258,6.8183
1464739200,2016-06-01T00:00:00,11.0811,3.3297,6.85356
1464825600,2016-06-02T00:00:00,11.0925,3.02987,6.60555
1464912000,2016-06-03T00:00:00,11.1267,2.7281,6.36426
1464998400,2016-06-04T00:00:00,10.9671,2.41863,6.0456
1465084800,2016-06-05T00:00:00,11.2407,2.12507,5.89878
1465171200,2016-06-06T00:00:00,11.5257,1.83713,5.76085
1465257600,2016-06-07T00:00:00,11.6967,1.57647,5.60417
1465344000,2016-06-08T00:00:00,11.67,1.25714,5.32581
1465430400,2016-06-09T00:00:00,11.9471,1.28699,5.45228
1465516800,2016-06-10T00:00:00,11.9431,1.28656,5.45047
1465603200,2016-06-11T00:00:00,12.3359,1.32888,5.62973
1465689600,2016-06-12T00:00:00,12.0238,1.29525,5.48727
1465776000,2016-06-13T00:00:00,11.8912,1.28097,5.42679
1465862400,2016-06-14T00:00:00,11.7639,1.26726,5.36868
1465948800,2016-06-15T00:00:00,11.876,1.27934,5.41986
1466035200,2016-06-16T00:00:00,11.6966,1.26001,5.33797
1466121600,2016-06-17T00:00:00,11.7527,1.26605,5.36356
1466208000,2016-06-18T00:00:00,11.7863,1.26967,5.37891
1466294400,2016-06-19T00:00:00,12.134,1.30712,5.53757
1466380800,2016-06-20T00:00:00,12.1676,1.31075,5.55292
1466467200,2016-06-21T00:00:00,12.4612,1.34237,5.68689
1466553600,2016-06-22T00:00:00,12.2796,1.32281,5.60404
1466640000,2016-06-23T00:00:00,12.2859,1.32349,5.60692
1466726400,2016-06-24T00:00:00,12.1724,1.31127,5.55513
1466812800,2016-06-25T00:00:00,12.3781,1.33342,5.64898
1466899200,2016-06-26T00:00:00,12.1543,1.30931,5.54683
1466985600,2016-06-27T00:00:00,12.0762,1.3009,5.51121
1467072000,2016-06-28T00:00:00,12.0762,1.3009,5.51121
1467158400,2016-06-29T00:00:00,12.2799,1.32284,5.60416
1467244800,2016-06-30T00:00:00,12.3997,1.33575,5.65883
1467331200,2016-07-01T00:00:00,12.7232,1.37059,5.80646
1467417600,2016-07-02T00:00:00,12.5195,1.34865,5.71351
1467504000,2016-07-03T00:00:00,12.6034,1.35769,5.75178
1467590400,2016-07-04T00:00:00,12.6854,1.36652,5.7892
1467676800,2016-07-05T00:00:00,12.6702,1.36488,5.78227
1467763200,2016-07-06T00:00:00,12.6299,1.36054,5.76388
1467849600,2016-07-07T00:00:00,12.5173,1.34841,5.71249
1467936000,2016-07-08T00:00:00,12.4062,1.33645,5.66181
1468022400,2016-07-09T00:00:00,12.4399,1.34007,5.67716
1468108800,2016-07-10T00:00:00,12.499,1.34645,5.70416
1468195200,2016-07-11T00:00:00,12.4014,1.33593,5.6596
1468281600,2016-07-12T00:00:00,12.377,1.3333,5.64846
1468368000,2016-07-13T00:00:00,12.2549,1.32015,5.59275
1468454400,2016-07-14T00:00:00,12.3037,1.32541,5.61503
1468540800,2016-07-15T00:00:00,12.1817,1.31226,5.55933
1468627200,2016-07-16T00:00:00,12.2793,1.32278,5.60389
1468713600,2016-07-17T00:00:00,12.1939,1.31357,5.5649
1468800000,2016-07-18T00:00:00,12.2679,1.32155,5.59869
1468886400,2016-07-19T00:00:00,12.0855,1.3019,5.51544
1468972800,2016-07-20T00:00:00,12.3304,1.32828,5.62722
1469059200,2016-07-21T00:00:00,11.6807,1.31653,5.39051
1469145600,2016-07-22T00:00:00,11.0838,1.30871,5.17613
1469232000,2016-07-23T00:00:00,10.2346,1.2746,4.84754
1469318400,2016-07-24T00:00:00,9.44241,1.24443,4.54267
1469404800,2016-07-25T00:00:00,8.69827,1.22207,4.26244
1469491200,2016-07-26T00:00:00,8.18613,1.22338,4.08674
1469577600,2016-07-27T00:00:00,7.3972,1.19444,3.78426
1469664000,2016-07-28T00:00:00,7.42978,1.19971,3.80093
1469750400,2016-07-29T00:00:00,7.57642,1.22338,3.87595
1469836800,2016-07-30T00:00:00,7.47866,1.2076,3.82594
1469923200,2016-07-31T00:00:00,7.70677,1.24443,3.94263
1470009600,2016-08-01T00:00:00,7.87785,1.27206,4.03016
1470096000,2016-08-02T00:00:00,8.02106,1.29518,4.10342
1470182400,2016-08-03T00:00:00,8.27257,1.33579,4.23209
1470268800,2016-08-04T00:00:00,8.33519,1.3459,4.26412
1470355200,2016-08-05T00:00:00,8.43962,1.36277,4.31755
1470441600,2016-08-06T00:00:00,8.75674,1.41397,4.47978
1470528000,2016-08-07T00:00:00,8.64235,1.3955,4.42126
1470614400,2016-08-08T00:00:00,8.54382,1.37959,4.37085
1470700800,2016-08-09T00:00:00,8.31269,1.34227,4.25261
1470787200,2016-08-10T00:00:00,8.18943,1.32237,4.18955
1470873600,2016-08-11T00:00:00,8.16632,1.31863,4.17773
1470960000,2016-08-12T00:00:00,8.01224,1.29376,4.09891
1471046400,2016-08-13T00:00:00,7.98912,1.29002,4.08708
1471132800,2016-08-14T00:00:00,8.11239,1.30993,4.15014
1471219200,2016-08-15T00:00:00,8.17553,1.32012,4.18244
1471305600,2016-08-16T00:00:00,8.34062,1.34678,4.2669
1471392000,2016-08-17T00:00:00,8.18987,1.32244,4.18978
1471478400,2016-08-18T00:00:00,8.31167,1.34211,4.25209
1471564800,2016-08-19T00:00:00,8.44117,1.36302,4.31834
1471651200,2016-08-20T00:00:00,8.4717,1.36795,4.33396
1471737600,2016-08-21T00:00:00,8.5603,1.38225,4.37928
1471824000,2016-08-22T00:00:00,8.66813,1.39966,4.43445
1471910400,2016-08-23T00:00:00,8.75938,1.4144,4.48113
1471996800,2016-08-24T00:00:00,9.00822,1.45458,4.60843
1472083200,2016-08-25T00:00:00,8.80914,1.42243,4.50659
1472169600,2016-08-26T00:00:00,8.62666,1.39297,4.41323
1472256000,2016-08-27T00:00:00,8.52712,1.37689,4.36231
1472342400,2016-08-28T00:00:00,8.43588,1.36216,4.31563
1472428800,2016-08-29T00:00:00,8.37215,1.35187,4.28303
1472515200,2016-08-30T00:00:00,8.54274,1.37942,4.3703
1472601600,2016-08-31T00:00:00,8.41085,1.35812,4.30283
1472688000,2016-09-01T00:00:00,8.52028,1.37579,4.35881
1472774400,2016-09-02T00:00:00,8.71421,1.4071,4.45802
1472860800,2016-09-03T00:00:00,8.58115,1.38562,4.38995
1472947200,2016-09-04T00:00:00,8.8282,1.42551,4.51634
1473033600,2016-09-05T00:00:00,8.75239,1.41327,4.47755
1473120000,2016-09-06T00:00:00,8.5081,1.37382,4.35258
1473206400,2016-09-07T00:00:00,8.6513,1.39695,4.42584
1473292800,2016-09-08T00:00:00,8.67657,1.40103,4.43877
1473379200,2016-09-09T00:00:00,8.59233,1.38742,4.39567
1473465600,2016-09-10T00:00:00,8.83663,1.42687,4.52065
1473552000,2016-09-11T00:00:00,8.71027,1.40647,4.45601
1473638400,2016-09-12T00:00:00,8.9356,1.44285,4.57128
1473724800,2016-09-13T00:00:00,9.22047,1.48885,4.71701
1473811200,2016-09-14T00:00:00,9.28439,1.49917,4.74971
1473897600,2016-09-15T00:00:00,9.39846,1.51759,4.80807
1473984000,2016-09-16T00:00:00,9.40031,1.51789,4.80902
1474070400,2016-09-17T00:00:00,9.49928,1.53387,4.85965
1474156800,2016-09-18T00:00:00,9.36732,1.51256,4.79214
1474243200,2016-09-19T00:00:00,9.10879,1.47082,4.65988
1474329600,2016-09-20T00:00:00,8.99676,1.45273,4.60257
1474416000,2016-09-21T00:00:00,9.08294,1.46664,4.64666
1474502400,2016-09-22T00:00:00,8.97091,1.44855,4.58934
1474588800,2016-09-23T00:00:00,8.93644,1.44299,4.57171
1474675200,2016-09-24T00:00:00,8.97091,1.44855,4.58934
1474761600,2016-09-25T00:00:00,9.4335,1.52325,4.82599
1474848000,2016-09-26T00:00:00,9.69572,1.56559,4.96014
1474934400,2016-09-27T00:00:00,9.93288,1.60389,5.08147
1475020800,2016-09-28T00:00:00,9.86471,1.59288,5.04659
1475107200,2016-09-29T00:00:00,9.96594,1.60923,5.09838
1475193600,2016-09-30T00:00:00,10.1011,1.63104,5.16751
1475280000,2016-10-01T00:00:00,10.1071,1.63202,5.17061
1475366400,2016-10-02T00:00:00,9.69289,1.56513,4.9587
1475452800,2016-10-03T00:00:00,9.68369,1.56365,4.95399
1475539200,2016-10-04T00:00:00,9.58243,1.5473,4.90219
1475625600,2016-10-05T00:00:00,9.75733,1.57554,4.99166
1475712000,2016-10-06T00:00:00,9.92302,1.60229,5.07642
1475798400,2016-10-07T00:00:00,9.94143,1.60527,5.08584
1475884800,2016-10-08T00:00:00,10.1634,1.64111,5.19941
1475971200,2016-10-09T00:00:00,10.4439,1.6864,5.34291
1476057600,2016-10-10T00:00:00,10.2779,1.65959,5.25796
1476144000,2016-10-11T00:00:00,10.1947,1.64617,5.21542
1476230400,2016-10-12T00:00:00,10.0879,1.62892,5.16078
1476316800,2016-10-13T00:00:00,9.86862,1.59351,5.0486
1476403200,2016-10-14T00:00:00,9.88474,1.59611,5.05684
1476489600,2016-10-15T00:00:00,9.61838,1.5531,4.92058
1476576000,2016-10-16T00:00:00,9.32243,1.50532,4.76918
1476662400,2016-10-17T00:00:00,9.32243,1.50532,4.76918
1476748800,2016-10-18T00:00:00,9.48027,1.5308,4.84992
1476835200,2016-10-19T00:00:00,9.29284,1.50054,4.75404
1476921600,2016-10-20T00:00:00,9.35203,1.51009,4.78432
1477008000,2016-10-21T00:00:00,9.62825,1.5547,4.92563
1477094400,2016-10-22T00:00:00,9.66942,1.56134,4.94669
1477180800,2016-10-23T00:00:00,9.78058,1.57929,5.00355
1477267200,2016-10-24T00:00:00,9.93139,1.60364,5.0807
1477353600,2016-10-25T00:00:00,9.74753,1.57396,4.98665
1477440000,2016-10-26T00:00:00,9.84976,1.59046,5.03895
1477526400,2016-10-27T00:00:00,10.0957,1.63017,5.16475
1477612800,2016-10-28T00:00:00,9.94884,1.60646,5.08963
1477699200,2016-10-29T00:00:00,9.94884,1.60646,5.08963
1477785600,2016-10-30T00:00:00,10.1908,1.64553,5.21341
1477872000,2016-10-31T00:00:00,10.2295,1.65178,5.23321
1477958400,2016-11-01T00:00:00,10.2779,1.65959,5.25797
1478044800,2016-11-02T00:00:00,10.2198,1.65022,5.22826
1478131200,2016-11-03T00:00:00,10.1617,1.64084,5.19855
1478217600,2016-11-04T00:00:00,9.81335,1.58458,5.02032
1478304000,2016-11-05T00:00:00,9.81904,1.5855,5.02323
1478390400,2016-11-06T00:00:00,9.67976,1.56301,4.95198
1478476800,2016-11-07T00:00:00,9.67567,1.56235,4.94988
1478563200,2016-11-08T00:00:00,9.92408,1.60246,5.07696
1478649600,2016-11-09T00:00:00,10.0652,1.62525,5.14915
1478736000,2016-11-10T00:00:00,10.1877,1.64504,5.21185
1478822400,2016-11-11T00:00:00,10.6488,1.71949,5.44774
1478908800,2016-11-12T00:00:00,10.8334,1.7493,5.54218
1478995200,2016-11-13T00:00:00,10.7266,1.73204,5.4875
1479081600,2016-11-14T00:00:00,10.9792,1.77283,5.61674
1479168000,2016-11-15T00:00:00,10.8529,1.75244,5.55212
1479254400,2016-11-16T00:00:00,11.0958,1.79166,5.67638
1479340800,2016-11-17T00:00:00,11.0083,1.77754,5.63165
1479427200,2016-11-18T00:00:00,11.0161,1.7788,5.63562
1479513600,2016-11-19T00:00:00,10.9108,1.76179,5.58173
1479600000,2016-11-20T00:00:00,10.9085,1.76143,5.58059
1479686400,2016-11-21T00:00:00,10.7428,1.73467,5.49582
1479772800,2016-11-22T00:00:00,10.6681,1.7226,5.45757
1479859200,2016-11-23T00:00:00,10.5776,1.70799,5.4113
1479945600,2016-11-24T00:00:00,10.7963,1.7433,5.52318
1480032000,2016-11-25T00:00:00,10.8393,1.75025,5.54518
1480118400,2016-11-26T00:00:00,10.9683,1.77109,5.6112
1480204800,2016-11-27T00:00:00,11.1296,1.79713,5.69371
1480291200,2016-11-28T00:00:00,11.3877,1.8388,5.82574
1480377600,2016-11-29T00:00:00,11.5705,1.86832,5.91926
1480464000,2016-11-30T00:00:00,11.5168,1.85964,5.89175
1480550400,2016-12-01T00:00:00,11.3232,1.82839,5.79273
1480636800,2016-12-02T00:00:00,11.2645,1.8189,5.76268
1480723200,2016-12-03T00:00:00,11.4906,1.85542,5.87837
1480809600,2016-12-04T00:00:00,11.5617,1.86689,5.91472
1480896000,2016-12-05T00:00:00,11.4614,1.8507,5.86344
1480982400,2016-12-06T00:00:00,11.4791,1.85356,5.87248
1481068800,2016-12-07T00:00:00,11.8671,1.91621,6.07098
1481155200,2016-12-08T00:00:00,12.0151,1.94011,6.14671
1481241600,2016-12-09T00:00:00,11.9166,1.92421,6.09632
1481328000,2016-12-10T00:00:00,11.4789,1.85353,5.8724
1481414400,2016-12-11T00:00:00,11.9166,1.92421,6.09632
1481500800,2016-12-12T00:00:00,11.9604,1.93128,6.11872
1481587200,2016-12-13T00:00:00,12.2668,1.98075,6.27546
1481673600,2016-12-14T00:00:00,11.8729,1.91714,6.07393
1481760000,2016-12-15T00:00:00,11.6579,1.88243,5.96397
1481846400,2016-12-16T00:00:00,11.7547,1.89807,6.0135
1481932800,2016-12-17T00:00:00,12.0264,1.94193,6.15248
1482019200,2016-12-18T00:00:00,11.6379,1.87921,5.95374
1482105600,2016-12-19T00:00:00,11.7298,1.89404,6.00075
1482192000,2016-12-20T00:00:00,11.4153,1.84325,5.83983
1482278400,2016-12-21T00:00:00,11.776,1.9015,6.02439
1482364800,2016-12-22T00:00:00,12.1548,1.96266,6.21814
1482451200,2016-12-23T00:00:00,12.3796,1.99897,6.33318
1482537600,2016-12-24T00:00:00,12.2849,1.98368,6.28474
1482624000,2016-12-25T00:00:00,12.5927,2.03337,6.44216
1482710400,2016-12-26T00:00:00,12.4743,2.01426,6.38161
1482796800,2016-12-27T00:00:00,12.6873,2.04866,6.4906
1482883200,2016-12-28T00:00:00,12.7937,2.06582,6.54499
1482969600,2016-12-29T00:00:00,12.7303,2.05559,6.51256
1483056000,2016-12-30T00:00:00,12.8346,2.07243,6.56593
1483142400,2016-12-31T00:00:00,13.0073,2.10033,6.6543
1483228800,2017-01-01T00:00:00,12.922,2.08655,6.61064
1483315200,2017-01-02T00:00:00,13.181,2.12837,6.74316
1483401600,2017-01-03T00:00:00,13.3229,2.15128,6.81572
1483488000,2017-01-04T00:00:00,13.2016,2.1317,6.7537
1483574400,2017-01-05T00:00:00,13.0804,2.11213,6.69169
1483660800,2017-01-06T00:00:00,13.1289,2.11996,6.71649
1483747200,2017-01-07T00:00:00,13.0198,2.10234,6.66068
1483833600,2017-01-08T00:00:00,13.1532,2.12387,6.7289
1483920000,2017-01-09T00:00:00,12.8622,2.07689,6.58006
1484006400,2017-01-10T00:00:00,12.931,2.088,6.61525
1484092800,2017-01-11T00:00:00,13.0311,2.10416,6.66643
1484179200,2017-01-12T00:00:00,13.5579,2.18923,6.93597
1484265600,2017-01-13T00:00:00,13.5474,2.18753,6.93059
1484352000,2017-01-14T00:00:00,14.0735,2.27249,7.19975
1484438400,2017-01-15T00:00:00,14.196,2.29226,7.26238
